,Sentence,scores,compound,pos,neg,type
4558,Loss for the period totalled EUR 15.6 mn compared to a profit of EUR 6.3 mn in 2008 .,"{'neg': 0.114, 'neu': 0.743, 'pos': 0.144, 'compound': 0.1531}",0.1531,0.144,0.114,POS
4559,Diluted earnings per share ( EPS ) rose to EUR 1.05 from EUR 0.64 .,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.296}",0.296,0.167,0.0,POS
4560,"According to Gran , the company has no plans to move all production to Russia , although that is where the company is growing .","{'neg': 0.092, 'neu': 0.837, 'pos': 0.071, 'compound': -0.128}",-0.128,0.071,0.092,NEG
4561,Finnish KCI Konecranes has been awarded an order for four hot metal ladle cranes by Indian steel producer Bhushan Steel & Strips to be delivered in 2007 .,"{'neg': 0.0, 'neu': 0.903, 'pos': 0.097, 'compound': 0.4019}",0.4019,0.097,0.0,POS
4562,$GS sells flat..I am out..,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4563,Whitbread boss Andy Harrison defends sales fall as 'just a blip',"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4564,"Operating profit totaled EUR 6.7 mn , down from EUR 7.2 mn in the corresponding period in 2005 .","{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",0.4404,0.153,0.0,POS
4565,Royal Mail turnaround proving expensive in tough UK market,"{'neg': 0.158, 'neu': 0.842, 'pos': 0.0, 'compound': -0.128}",-0.128,0.0,0.158,NEG
4566,"Via the Satlan acquisition , Teleste plans to further expand its market presence as a video services partner for cable operators , broadcasters and IPTV service providers .","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.3182}",0.3182,0.091,0.0,POS
4567,@catskillfishing  Note the monthly chart of $GDX & how it recaptured support. $GLD possible double bottom set up. http://stks.co/aw6z,"{'neg': 0.0, 'neu': 0.863, 'pos': 0.137, 'compound': 0.4019}",0.4019,0.137,0.0,POS
4568,"UK 's Sarantel to outsource part of its processes to Elcoteq plant in Estonia LONDON , Oct 13 , BNS - The British miniature antennas maker Sarantel has signed an agreement to outsource its assembly test and supply chain processes to the plant of Elcoteq in the Estonian capital Tallinn .","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.4939}",0.4939,0.065,0.0,POS
4569,"Managing Director 's comments : `` Net sales for the first quarter were notably lower than a year before , especially in Finland , Russia and the Baltic countries .","{'neg': 0.084, 'neu': 0.916, 'pos': 0.0, 'compound': -0.296}",-0.296,0.0,0.084,NEG
4570,Stora Enso 's third-quarter pre-tax profit doubled to EUR 197mn .,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}",0.4404,0.244,0.0,POS
4571,"Operating profit excluding non-recurring items decreased to EUR 6.2 mn from EUR 16.8 mn in 2007 , representing 2.3 % of net sales .","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}",0.4404,0.127,0.0,POS
4572,$LINE biggies must be loading up here at lows..,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4573,"By the end of 2006 , the number of joint branch offices will total 170 .","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.0772}",0.0772,0.091,0.0,POS
4574,"The acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold to domestic customers .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4575,Production will expand to other of Elcoteq 's locations including Mexico and Hungary during 2010 .,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.3182}",0.3182,0.141,0.0,POS
4576,$PLUG bear raid,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4577,This includes a EUR 39.5 mn change in the fair value of investment properties .,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.5719}",0.5719,0.299,0.0,POS
4578,"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.4404}",0.4404,0.081,0.0,POS
4579,It is expected to be completed by the end of 2007 .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4580,Airvana 's UMTS Home Base Station femto cell uses software-based functionality and off-the-shelf silicon to accelerate feature development and reduce product cost .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4581,The new name of the Sanoma Division will be Sanoma News .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4582,The changes in readership were not significant .,"{'neg': 0.21, 'neu': 0.79, 'pos': 0.0, 'compound': -0.1511}",-0.1511,0.0,0.21,NEG
4583,The Boeing Company (NYSE:BA) Bearish Trader bets $550K that Stock Will Sell Off 9.79% by July Expiry $BA http://stks.co/tCSE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4584,A few employees would remain at the Oulu plant in support functions for other group units .,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4019}",0.4019,0.162,0.0,POS
4585,"The business has sales of about ( Euro ) 35 million ( $ 44million ) , and has been responsible for sales and marketing of Lanxess 's paper chemicals business , which Kemira bought for ( Euro ) 88 million early this year ( CW , Jan. 11 , p. 22 ) .","{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.3182}",0.3182,0.057,0.0,POS
4586,Glencore Studies Possible IPO for Agricultural Trading Business,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4587,He said : `` It is for sale again and we will be actively marketing it .,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.3182}",0.3182,0.141,0.0,POS
4588,"Savon koulutuskuntayhtyma , Finland based company has awarded contract for specialist agricultural or forestry machinery .","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.4019}",0.4019,0.172,0.0,POS
4589,It offers advanced machinery maintenance and process development services to the pulp and paper industry in Northern China .,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.25}",0.25,0.105,0.0,POS
4590,"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4591,British American Tobacco first-half sales hurt by currency moves,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5267}",-0.5267,0.0,0.298,NEG
4592,Petrofac share price rises despite Â£30m costs on North Sea project,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}",0.296,0.18,0.0,POS
4593,"Both operating profit and net sales for the 12-month period increased , respectively from EUR4 .7 m and EUR26 .7 m , as compared to 2004 .","{'neg': 0.0, 'neu': 0.72, 'pos': 0.28, 'compound': 0.7506}",0.7506,0.28,0.0,POS
4594,"Componenta has production lines for similar-sized products at Karkkila in Finland , at Weert in the Netherlands and at Orhangazi in Turkey , and these had a combined output of approximately 100,000 tonnes and net sales of EUR 135 million in 2007 .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4595,"The equipment Ixonos acquires with this deal includes mechanical engineering hardware ; an RF and antenna measurement laboratory ; facilities for the measurement of audio , cameras and displays ; as well as devices and robot units for the testing of mobile devices .","{'neg': 0.0, 'neu': 0.948, 'pos': 0.052, 'compound': 0.2732}",0.2732,0.052,0.0,POS
4596,"The major breweries increased their domestic beer sales by 4.5 per cent last year , to 256.88 million litres from 245.92 million litres in 2004 .","{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.2732}",0.2732,0.084,0.0,POS
4597,The company also said that it will sell approximately 150 hectares of land to the city of Valkeakoski by the end of the year a part of its `` From job to job '' program .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4598,Just stumbled upon this amazing chart - $OFIX - holy guac. SUPER overbought. http://stks.co/e0PX1,"{'neg': 0.0, 'neu': 0.523, 'pos': 0.477, 'compound': 0.8788}",0.8788,0.477,0.0,POS
4599,Operating profit fell to EUR 6.2 mn from EUR 8.5 mn in the third quarter of 2007 .,"{'neg': 0.0, 'neu': 0.847, 'pos': 0.153, 'compound': 0.4404}",0.4404,0.153,0.0,POS
4600,"As a result , 12 people will be made redundant and a total of 67 persons are laid off temporarily .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4601,The value of the order is USD 2.3 mn .,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.34}",0.34,0.231,0.0,POS
4602,"As a result , the distribution companies will start to distribute , in addition to their current product offering , Shimano reels , rods and other Shimano fishing tackle products on an exclusive basis .","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.128}",0.128,0.051,0.0,POS
4603,"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4604,The agreement must be approved by the Russian competition authorities before it enters into force .,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.7184}",0.7184,0.316,0.0,POS
4605,The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,"{'neg': 0.0, 'neu': 0.864, 'pos': 0.136, 'compound': 0.296}",0.296,0.136,0.0,POS
4606,The Finnish company previously said its operating result will be lower than the break-even posted a year earlier .,"{'neg': 0.121, 'neu': 0.879, 'pos': 0.0, 'compound': -0.296}",-0.296,0.0,0.121,NEG
4607,$TSLA recall model X https://t.co/b7izYa4BuE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4608,About Dopplr Dopplr is a service for smart travellers .,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}",0.4019,0.278,0.0,POS
4609,Finnish Okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and Norwegian solar wafer company NorSun have signed a contract under which Okmetic will supply NorSun mono silicon crystals for use in solar cell manufacturing .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4610,"`` While concerns remain longer term , size and scale may enable Nokia to hold on to its newfound margin improvements in the near term , '' the analyst wrote .","{'neg': 0.0, 'neu': 0.922, 'pos': 0.078, 'compound': 0.3182}",0.3182,0.078,0.0,POS
4611,$AAPL Nice RSI 33 bounce at 9:58,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}",0.4215,0.318,0.0,POS
4612,$ISR- @IsoRay Up 6% and high on volume http://stks.co/iFpo #biotech,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4613,"Operating profit for the 12-month period decreased from EUR157 .5 m , while net sales increased from EUR634 .3 m , as compared to 2007 .","{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.6124}",0.6124,0.208,0.0,POS
4614,"The OMX Helsinki index was 0.33 pct lower at 9,364.80 , while the OMX Helsinki CAP portfolio index was down 0.34 pct at 5,029.25 .","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.296}",-0.296,0.0,0.091,NEG
4615,GKN to buy Fokker Technologies for 706 mln euros,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4616,CompaniesMeggitt profits hit by weak energy and military markets,"{'neg': 0.209, 'neu': 0.432, 'pos': 0.36, 'compound': 0.2732}",0.2732,0.36,0.209,POS
4617,"The Finnish business delegation includes representatives from over 20 companies that include Nokia Corp , Finnfund , Outokumpu Oyj , OKO Bank , Alteams Oy and Cargotec Corp. .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4618,Earnings per share ( EPS ) amounted to a loss of EUR0 .38 .,"{'neg': 0.184, 'neu': 0.64, 'pos': 0.176, 'compound': -0.0258}",-0.0258,0.176,0.184,NEG
4619,Earnings per share EPS rose to EUR 0.11 from EUR 0.03 .,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}",0.296,0.18,0.0,POS
4620,Diluted earnings per share ( EPS ) rose to EUR 3.68 from EUR 0.50 .,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.296}",0.296,0.167,0.0,POS
4621,"In this case , the effect would be negative in Finland .","{'neg': 0.291, 'neu': 0.709, 'pos': 0.0, 'compound': -0.5719}",-0.5719,0.0,0.291,NEG
4622,This release is not an offer of securities for sale into the United States or elsewhere .,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.6124}",0.6124,0.263,0.0,POS
4623,"City24 users can search for homes and properties in all areas where City24 is active , even outside their own country .","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,0.124,0.0,POS
4624,Both Mr Walden and Mr Ignatius will be responsible also for the newspapers ' business result .,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.3182}",0.3182,0.141,0.0,POS
4625,"Because the application can be considered as a hacking application , it is classified by F-Secure as riskware .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4626,"However , the net sales declined to EUR 803.6 million from EUR 1.2 billion .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4627,The new SEPA cads will replace Finnish bank cards .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4628,"Risto Raty , Tekla 's executive vice president , said that Tekla Structures and ArchiCAD will cover the entire design and documentation workflow throughout a construction project .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4629,"Re-use back into PET bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in 2005 , Petcore said previously .","{'neg': 0.0, 'neu': 0.928, 'pos': 0.072, 'compound': 0.2732}",0.2732,0.072,0.0,POS
4630,Finnish automation solutions developer Cencorp Corporation ( OMX Helsinki : CNC1V ) issued on Thursday ( 18 September ) a profit warning for the third quarter of 2008 .,"{'neg': 0.092, 'neu': 0.731, 'pos': 0.177, 'compound': 0.296}",0.296,0.177,0.092,POS
4631,"09:01 AM      $AKS  DJ AK Steel Revenue Rises 36% on Auto Sector Demand, Acquisition","{'neg': 0.103, 'neu': 0.897, 'pos': 0.0, 'compound': -0.128}",-0.128,0.0,0.103,NEG
4632,$SBUX heading for the 200DMA and certain doom if it can not hold there.,"{'neg': 0.161, 'neu': 0.714, 'pos': 0.125, 'compound': -0.1531}",-0.1531,0.125,0.161,NEG
4633,"To showcase our end-to-end capabilities at the Mobile World Congress , we arranged an internal MeeGo application development competition to entice developers to create new applications .","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.2732}",0.2732,0.08,0.0,POS
4634,$TZOO a close above 28.64 and we are ready to rock and roll,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}",0.3612,0.185,0.0,POS
4635,Strand Associates is expanding its Madison corporate headquarters with space to add about 100 employees to the engineering firm .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4636,"Tectia Corporation HEL : TEC1V , a provider of real-time security solutions , today announced that it has appointed LAN2LAN , a provider of IT services in the UK , to distribute its data security and manage file transfer software .","{'neg': 0.0, 'neu': 0.822, 'pos': 0.178, 'compound': 0.6705}",0.6705,0.178,0.0,POS
4637,$GDX $GDXJ $JNUG - strong move today for the Junior Gold Miners - keep an EYE out for a gap fill -,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.5106}",0.5106,0.163,0.0,POS
4638,"industry in Asia +ó Pakistan , Malaysia , Taiwan and Philippines Today , Global Research & Data Services is going to publish several market analyses about the cement markets in Asia .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4639,"According to the Latvian business register , Uponor Latvia closed in red with LVL 99,000 EUR 139,538.17 USD 194,556.48 on turnover of LVL 2.346 mn for 2009 .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4640,"The port operator , however , favors retaining the port fees in 2010 , citing the owner , the governemtn of Estonia , commiting the port to pay EEK 400mn ( EUR 25.56 mn USD 36.44 mn ) in dividends to the state in 2009 and another EEK 300mn in 2010 .","{'neg': 0.031, 'neu': 0.925, 'pos': 0.044, 'compound': 0.1531}",0.1531,0.044,0.031,POS
4641,Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,"{'neg': 0.0, 'neu': 0.838, 'pos': 0.162, 'compound': 0.4404}",0.4404,0.162,0.0,POS
4642,Another noticeable thing is that the search for Tata and Airtel brands was mostly related to ` broadband connections ' .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4643,"The negotiations concern personnel of Cencorp Corporation and Singulase Oy as whole in Finland and in Sweden , the company said .","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4644,"- Inge Larsen (CFO), 29,045 shares , representing 0.50 % of the share capital .","{'neg': 0.0, 'neu': 0.672, 'pos': 0.328, 'compound': 0.5267}",0.5267,0.328,0.0,POS
4645,The business development initiatives in North America are headed by Lynn Shanahan .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4646,Britain's FTSE forges ahead as Shire surges,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4647,The company also equipped the sculptural complex Rabochy i Kolkhoznitsa A Worker and a Collective Farmer in Moscow with snow melting system .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4648,`` Leipurin is a growing and rapidly internationalizing Group .,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.1779}",0.1779,0.195,0.0,POS
4649,The project also implies an underground parking lot for 56 vehicles .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,0.0,0.0,NEUTRAL
4650,"The solution is demonstrated on a tablet developed by Aava Mobile as a multi-window system , which enables the use of several applications simultaneously , for example the viewing of messages and calendar side by side .","{'neg': 0.0, 'neu': 0.931, 'pos': 0.069, 'compound': 0.3182}",0.3182,0.069,0.0,POS
